Id,Class
5795,1
5796,5
5797,8
5798,6
5799,5
5800,2
5801,4
5802,4
5803,9
5804,2
5805,2
5806,8
5807,1
5808,5
5809,8
5810,5
5811,4
5812,3
5813,7
5814,4
5815,5
5816,8
5817,1
5818,6
5819,3
5820,8
5821,3
5822,3
5823,5
5824,6
5825,1
5826,0
5827,0
5828,7
5829,2
5830,7
5831,3
5832,0
5833,4
5834,5
5835,1
5836,2
5837,6
5838,8
5839,8
5840,1
5841,3
5842,7
5843,0
5844,7
5845,2
5846,1
5847,5
5848,7
5849,0
5850,2
5851,3
5852,6
5853,8
5854,1
5855,1
5856,9
5857,0
5858,0
5859,5
5860,3
5861,7
5862,9
5863,1
5864,3
5865,9
5866,3
5867,1
5868,2
5869,6
5870,9
5871,1
5872,4
5873,3
5874,5
5875,3
5876,5
5877,3
5878,2
5879,8
5880,7
5881,8
5882,1
5883,5
5884,8
5885,3
5886,5
5887,1
5888,1
5889,5
5890,4
5891,0
5892,1
5893,9
5894,6
5895,2
5896,3
5897,6
5898,7
5899,0
5900,4
5901,7
5902,5
5903,5
5904,8
5905,1
5906,6
5907,3
5908,1
5909,7
5910,2
5911,9
5912,9
5913,3
5914,3
5915,9
5916,5
5917,2
5918,7
5919,0
5920,0
5921,9
5922,0
5923,8
5924,7
5925,2
5926,5
5927,0
5928,5
5929,0
5930,8
5931,6
5932,3
5933,4
5934,0
5935,7
5936,3
5937,9
5938,7
5939,6
5940,3
5941,2
5942,6
5943,5
5944,2
5945,3
5946,2
5947,5
5948,8
5949,7
5950,2
5951,5
5952,5
5953,5
5954,2
5955,2
5956,1
5957,5
5958,7
5959,9
5960,0
5961,3
5962,3
5963,8
5964,4
5965,8
5966,2
5967,8
5968,2
5969,4
5970,1
5971,2
5972,0
5973,3
5974,5
5975,7
5976,6
5977,1
5978,8
5979,3
5980,2
5981,5
5982,7
5983,7
5984,8
5985,0
5986,1
5987,4
5988,0
5989,0
5990,3
5991,2
5992,6
5993,0
5994,5
5995,2
5996,3
5997,2
5998,6
5999,1
6000,6
6001,1
6002,8
6003,0
6004,0
6005,9
6006,4
6007,3
6008,7
6009,6
6010,3
6011,3
6012,7
6013,5
6014,7
6015,5
6016,1
6017,7
6018,0
6019,7
6020,1
6021,6
6022,8
6023,5
6024,8
6025,0
6026,4
6027,6
6028,7
6029,8
6030,8
6031,7
6032,3
6033,1
6034,7
6035,8
6036,5
6037,8
6038,6
6039,7
6040,5
6041,5
6042,2
6043,6
6044,5
6045,7
6046,7
6047,6
6048,9
6049,8
6050,7
6051,2
6052,5
6053,2
6054,6
6055,1
6056,0
6057,4
6058,7
6059,9
6060,7
6061,0
6062,8
6063,4
6064,5
6065,4
6066,5
6067,3
6068,3
6069,5
6070,9
6071,5
6072,6
6073,6
6074,8
6075,5
6076,2
6077,9
6078,6
6079,4
6080,9
6081,3
6082,9
6083,3
6084,0
6085,7
6086,2
6087,3
6088,4
6089,0
6090,3
6091,4
6092,2
6093,4
6094,1
6095,3
6096,6
6097,0
6098,9
6099,0
6100,1
6101,2
6102,5
6103,2
6104,3
6105,1
6106,0
6107,9
6108,2
6109,7
6110,8
6111,8
6112,7
6113,9
6114,9
6115,4
6116,0
6117,1
6118,2
6119,4
6120,1
6121,2
6122,5
6123,5
6124,7
6125,8
6126,7
6127,4
6128,3
6129,8
6130,0
6131,1
6132,4
6133,7
6134,8
6135,8
6136,5
6137,8
6138,4
6139,0
6140,3
6141,3
6142,0
6143,7
6144,8
6145,1
6146,8
6147,3
6148,8
6149,5
6150,5
6151,5
6152,2
6153,3
6154,7
6155,4
6156,0
6157,2
6158,5
6159,1
6160,7
6161,0
6162,5
6163,9
6164,5
6165,9
6166,5
6167,6
6168,0
6169,3
6170,1
6171,2
6172,0
6173,6
6174,7
6175,3
6176,6
6177,6
6178,9
6179,1
6180,5
6181,8
6182,8
6183,1
6184,1
6185,0
6186,0
6187,1
6188,2
6189,9
6190,8
6191,8
6192,5
6193,6
6194,7
6195,7
6196,0
6197,9
6198,5
6199,1
6200,9
6201,5
6202,8
6203,0
6204,6
6205,2
6206,0
6207,5
6208,6
6209,8
6210,9
6211,9
6212,5
6213,9
6214,1
6215,4
6216,7
6217,5
6218,7
6219,2
6220,7
6221,1
6222,8
6223,9
6224,4
6225,9
6226,5
6227,5
6228,8
6229,1
6230,2
6231,8
6232,2
6233,2
6234,4
6235,7
6236,8
6237,1
6238,0
6239,2
6240,2
6241,7
6242,3
6243,3
6244,5
6245,8
6246,9
6247,3
6248,1
6249,7
6250,5
6251,5
6252,3
6253,1
6254,3
6255,3
6256,6
6257,0
6258,6
6259,4
6260,0
6261,1
6262,1
6263,3
6264,0
6265,2
6266,8
6267,5
6268,7
6269,0
6270,6
6271,7
6272,2
6273,5
6274,6
6275,0
6276,0
6277,5
6278,5
6279,9
6280,7
6281,8
6282,1
6283,5
6284,3
6285,8
6286,2
6287,0
6288,9
6289,3
6290,7
6291,5
6292,3
6293,0
6294,3
6295,8
6296,2
6297,7
6298,7
6299,6
6300,5
6301,3
6302,2
6303,0
6304,5
6305,0
6306,3
6307,3
6308,9
6309,0
6310,9
6311,5
6312,3
6313,1
6314,2
6315,0
6316,6
6317,8
6318,7
6319,7
6320,5
6321,7
6322,4
6323,6
6324,2
6325,0
6326,0
6327,9
6328,3
6329,2
6330,7
6331,7
6332,2
6333,5
6334,7
6335,9
6336,5
6337,7
6338,6
6339,0
6340,8
6341,1
6342,4
6343,3
6344,6
6345,8
6346,9
6347,1
6348,0
6349,9
6350,8
6351,0
6352,7
6353,3
6354,2
6355,3
6356,5
6357,2
6358,1
6359,8
6360,1
6361,2
6362,9
6363,7
6364,2
6365,0
6366,6
6367,0
6368,0
6369,8
6370,2
6371,9
6372,1
6373,8
6374,3
6375,8
6376,6
6377,9
6378,7
6379,5
6380,3
6381,8
6382,6
6383,9
6384,6
6385,6
6386,1
6387,8
6388,3
6389,0
6390,0
6391,9
6392,7
6393,2
6394,7
6395,8
6396,0
6397,2
6398,3
6399,4
6400,7
6401,5
6402,8
6403,6
6404,5
6405,7
6406,2
6407,8
6408,0
6409,7
6410,3
6411,5
6412,5
6413,7
6414,5
6415,7
6416,5
6417,4
6418,5
6419,3
6420,4
6421,1
6422,2
6423,3
6424,7
6425,1
6426,5
6427,2
6428,3
6429,8
6430,5
6431,5
6432,1
6433,7
6434,9
6435,8
6436,6
6437,0
6438,0
6439,5
6440,0
6441,8
6442,6
6443,5
6444,1
6445,7
6446,2
6447,7
6448,6
6449,5
6450,4
6451,0
6452,3
6453,5
6454,5
6455,5
6456,3
6457,5
6458,8
6459,0
6460,8
6461,7
6462,8
6463,6
6464,0
6465,5
6466,0
6467,3
6468,0
6469,0
6470,7
6471,6
6472,2
6473,0
6474,2
6475,3
6476,8
6477,4
6478,5
6479,5
6480,3
6481,2
6482,1
6483,4
6484,1
6485,3
6486,4
6487,1
6488,9
6489,1
6490,5
6491,3
6492,6
6493,9
6494,5
6495,5
6496,2
6497,3
6498,1
6499,8
6500,8
6501,4
6502,3
6503,9
6504,5
6505,7
6506,2
6507,1
6508,2
6509,7
6510,9
6511,5
6512,9
6513,4
6514,2
6515,8
6516,1
6517,8
6518,9
6519,2
6520,7
6521,9
6522,0
6523,9
6524,7
6525,2
6526,2
6527,7
6528,7
6529,1
6530,6
6531,7
6532,4
6533,0
6534,6
6535,7
6536,8
6537,1
6538,1
6539,7
6540,0
6541,4
6542,8
6543,0
6544,5
6545,0
6546,3
6547,3
6548,2
6549,4
6550,5
6551,2
6552,2
6553,2
6554,8
6555,7
6556,7
6557,7
6558,8
6559,0
6560,3
6561,3
6562,2
6563,5
6564,9
6565,9
6566,2
6567,7
6568,2
6569,2
6570,6
6571,5
6572,4
6573,5
6574,5
6575,8
6576,7
6577,9
6578,0
6579,7
6580,4
6581,3
6582,7
6583,5
6584,8
6585,9
6586,0
6587,7
6588,6
6589,9
6590,4
6591,5
6592,9
6593,3
6594,3
6595,5
6596,7
6597,5
6598,8
6599,9
6600,2
6601,4
6602,5
6603,1
6604,3
6605,0
6606,2
6607,9
6608,6
6609,9
6610,9
6611,3
6612,2
6613,2
6614,9
6615,4
6616,9
6617,1
6618,9
6619,6
6620,5
6621,9
6622,9
6623,7
6624,5
6625,6
6626,5
6627,4
6628,1
6629,0
6630,1
6631,6
6632,6
6633,7
6634,8
6635,7
6636,7
6637,0
6638,4
6639,7
6640,2
6641,8
6642,0
6643,6
6644,3
6645,1
6646,0
6647,6
6648,7
6649,3
6650,4
6651,3
6652,3
6653,2
6654,2
6655,3
6656,5
6657,2
6658,2
6659,8
6660,0
6661,1
6662,9
6663,6
6664,0
6665,5
6666,8
6667,5
6668,2
6669,4
6670,1
6671,3
6672,1
6673,5
6674,7
6675,4
6676,7
6677,9
6678,2
6679,7
6680,4
6681,7
6682,8
6683,3
6684,8
6685,6
6686,9
6687,1
6688,0
6689,5
6690,6
6691,7
6692,3
6693,0
6694,0
6695,3
6696,6
6697,7
6698,7
6699,8
6700,4
6701,5
6702,7
6703,8
6704,4
6705,6
6706,0
6707,1
6708,6
6709,0
6710,5
6711,7
6712,4
6713,2
6714,4
6715,3
6716,1
6717,7
6718,7
6719,7
6720,8
6721,1
6722,9
6723,2
6724,9
6725,6
6726,0
6727,2
6728,4
6729,5
6730,8
6731,5
6732,5
6733,9
6734,8
6735,7
6736,6
6737,5
6738,0
6739,1
6740,0
6741,0
6742,8
6743,4
6744,2
6745,8
6746,3
6747,9
6748,5
6749,4
6750,0
6751,4
6752,4
6753,1
6754,9
6755,6
6756,3
6757,0
6758,2
6759,8
6760,8
6761,9
6762,3
6763,5
6764,2
6765,2
6766,5
6767,5
6768,5
6769,9
6770,5
6771,0
6772,2
6773,6
6774,7
6775,5
6776,5
6777,7
6778,2
6779,5
6780,5
6781,0
6782,1
6783,2
6784,7
6785,9
6786,5
6787,0
6788,5
6789,7
6790,5
6791,2
6792,1
6793,5
6794,5
6795,7
6796,9
6797,5
6798,2
6799,7
6800,4
6801,8
6802,2
6803,3
6804,1
6805,7
6806,0
6807,4
6808,9
6809,4
6810,9
6811,4
6812,3
6813,8
6814,5
6815,9
6816,7
6817,0
6818,8
6819,2
6820,7
6821,2
6822,3
6823,8
6824,5
6825,6
6826,7
6827,0
6828,1
6829,5
6830,7
6831,5
6832,5
6833,8
6834,8
6835,2
6836,4
6837,4
6838,0
6839,0
6840,4
6841,2
6842,5
6843,8
6844,9
6845,7
6846,2
6847,4
6848,1
6849,4
6850,0
6851,2
6852,7
6853,2
6854,1
6855,0
6856,5
6857,6
6858,2
6859,1
6860,9
6861,0
6862,7
6863,3
6864,2
6865,0
6866,8
6867,8
6868,6
6869,2
6870,0
6871,2
6872,0
6873,4
6874,4
6875,3
6876,6
6877,8
6878,9
6879,2
6880,7
6881,5
6882,9
6883,7
6884,2
6885,5
6886,7
6887,3
6888,3
6889,3
6890,3
6891,2
6892,4
6893,6
6894,0
6895,1
6896,4
6897,7
6898,5
6899,6
6900,9
6901,5
6902,3
6903,0
6904,9
6905,8
6906,8
6907,2
6908,4
6909,9
6910,2
6911,8
6912,0
6913,2
6914,0
6915,0
6916,4
6917,4
6918,0
6919,7
6920,0
6921,0
6922,1
6923,0
6924,9
6925,4
6926,7
6927,7
6928,7
6929,0
6930,6
6931,4
6932,0
6933,9
6934,4
6935,2
6936,0
6937,0
6938,7
6939,7
6940,9
6941,5
6942,0
6943,7
6944,1
6945,1
6946,9
6947,2
6948,8
6949,6
6950,7
6951,3
6952,8
6953,1
6954,6
6955,4
6956,8
6957,0
6958,2
6959,8
6960,2
6961,0
6962,6
6963,7
6964,8
6965,8
6966,7
6967,3
6968,7
6969,4
6970,8
6971,5
6972,7
6973,6
6974,8
6975,7
6976,8
6977,5
6978,6
6979,1
6980,0
6981,8
6982,5
6983,5
6984,0
6985,4
6986,8
6987,7
6988,6
6989,8
6990,5
6991,3
6992,9
6993,5
6994,5
6995,5
6996,3
6997,3
6998,0
6999,5
7000,7
7001,0
7002,6
7003,1
7004,9
7005,1
7006,8
7007,0
7008,0
7009,4
7010,3
7011,4
7012,3
7013,5
7014,5
7015,5
7016,9
7017,9
7018,5
7019,8
7020,9
7021,5
7022,1
7023,0
7024,3
7025,6
7026,0
7027,1
7028,8
7029,3
7030,5
7031,0
7032,4
7033,2
7034,7
7035,9
7036,7
7037,8
7038,7
7039,7
7040,6
7041,1
7042,8
7043,9
7044,8
7045,2
7046,1
7047,3
7048,3
7049,7
7050,3
7051,2
7052,0
7053,0
7054,7
7055,5
7056,3
7057,0
7058,7
7059,1
7060,9
7061,4
7062,6
7063,1
7064,0
7065,8
7066,3
7067,3
7068,6
7069,0
7070,3
7071,3
7072,0
7073,8
7074,7
7075,0
7076,2
7077,2
7078,5
7079,0
7080,4
7081,1
7082,3
7083,2
7084,5
7085,6
7086,9
7087,6
7088,3
7089,1
7090,4
7091,2
7092,8
7093,3
7094,5
7095,2
7096,2
7097,4
7098,1
7099,0
7100,6
7101,6
7102,8
7103,3
7104,0
7105,4
7106,8
7107,3
7108,2
7109,3
7110,0
7111,1
7112,3
7113,1
7114,9
7115,0
7116,3
7117,7
7118,1
7119,7
7120,5
7121,3
7122,8
7123,0
7124,4
7125,1
7126,6
7127,5
7128,9
7129,6
7130,2
7131,8
7132,0
7133,2
7134,7
7135,8
7136,0
7137,3
7138,3
7139,8
7140,8
7141,5
7142,6
7143,8
7144,2
7145,3
7146,1
7147,7
7148,7
7149,8
7150,0
7151,6
7152,3
7153,7
7154,5
7155,3
7156,5
7157,4
7158,9
7159,1
7160,6
7161,5
7162,5
7163,4
7164,6
7165,8
7166,2
7167,3
7168,8
7169,3
7170,7
7171,3
7172,1
7173,5
7174,4
7175,7
7176,8
7177,6
7178,5
7179,9
7180,9
7181,7
7182,0
7183,7
7184,5
7185,0
7186,9
7187,0
7188,8
7189,8
7190,8
7191,8
7192,3
7193,6
7194,7
7195,9
7196,4
7197,0
7198,5
7199,5
7200,5
7201,5
7202,9
7203,3
7204,8
7205,2
7206,4
7207,3
7208,5
7209,6
7210,7
7211,2
7212,4
7213,9
7214,4
7215,7
7216,5
7217,1
7218,7
7219,0
7220,0
7221,5
7222,3
7223,2
7224,7
7225,0
7226,8
7227,6
7228,5
7229,5
7230,0
7231,0
7232,9
7233,0
7234,7
7235,5
7236,3
7237,4
7238,2
7239,8
7240,2
7241,0
7242,2
7243,4
7244,8
7245,1
7246,3
7247,9
7248,7
7249,4
7250,3
7251,0
7252,9
7253,5
7254,4
7255,5
7256,1
7257,5
7258,2
7259,6
7260,4
7261,3
7262,5
7263,1
7264,2
7265,1
7266,2
7267,5
7268,5
7269,0
7270,9
7271,9
7272,8
7273,6
7274,1
7275,6
7276,6
7277,8
7278,0
7279,6
7280,6
7281,4
7282,7
7283,8
7284,0
7285,6
7286,2
7287,6
7288,3
7289,6
7290,9
7291,8
7292,3
7293,7
7294,9
7295,0
7296,5
7297,2
7298,9
7299,1
7300,2
7301,8
7302,7
7303,3
7304,0
7305,3
7306,4
7307,4
7308,9
7309,9
7310,1
7311,3
7312,2
7313,6
7314,7
7315,5
7316,4
7317,5
7318,9
7319,9
7320,7
7321,2
7322,0
7323,0
7324,8
7325,5
7326,2
7327,2
7328,8
7329,2
7330,9
7331,3
7332,7
7333,3
7334,3
7335,9
7336,0
7337,0
7338,9
7339,2
7340,7
7341,9
7342,0
7343,7
7344,5
7345,6
7346,2
7347,7
7348,8
7349,0
7350,3
7351,0
7352,8
7353,6
7354,6
7355,8
7356,4
7357,1
7358,2
7359,1
7360,4
7361,8
7362,5
7363,8
7364,8
7365,9
7366,9
7367,3
7368,2
7369,3
7370,9
7371,7
7372,1
7373,8
7374,5
7375,0
7376,2
7377,9
7378,5
7379,2
7380,4
7381,2
7382,1
7383,5
7384,0
7385,4
7386,9
7387,7
7388,4
7389,2
7390,4
7391,5
7392,4
7393,9
7394,0
7395,1
7396,2
7397,5
7398,7
7399,7
7400,1
7401,5
7402,8
7403,4
7404,3
7405,0
7406,2
7407,9
7408,2
7409,8
7410,5
7411,5
7412,2
7413,7
7414,6
7415,3
7416,7
7417,2
7418,0
7419,0
7420,6
7421,8
7422,0
7423,0
7424,6
7425,9
7426,7
7427,5
7428,4
7429,2
7430,5
7431,6
7432,3
7433,3
7434,4
7435,5
7436,5
7437,6
7438,6
7439,6
7440,3
7441,7
7442,0
7443,7
7444,4
7445,8
7446,8
7447,5
7448,8
7449,3
7450,9
7451,7
7452,2
7453,3
7454,0
7455,6
7456,8
7457,1
7458,0
7459,9
7460,5
7461,5
7462,1
7463,5
7464,5
7465,1
7466,8
7467,5
7468,4
7469,7
7470,6
7471,0
7472,3
7473,5
7474,7
7475,0
7476,7
7477,2
7478,9
7479,0
7480,8
7481,4
7482,1
7483,0
7484,3
7485,0
7486,8
7487,7
7488,8
7489,0
7490,6
7491,7
7492,9
7493,6
7494,5
7495,2
7496,2
7497,7
7498,0
7499,0
7500,3
7501,4
7502,0
7503,2
7504,2
7505,0
7506,1
7507,3
7508,2
7509,0
7510,3
7511,8
7512,6
7513,0
7514,0
7515,3
7516,2
7517,2
7518,6
7519,6
7520,0
7521,1
7522,0
7523,3
7524,3
7525,7
7526,0
7527,3
7528,7
7529,5
7530,3
7531,5
7532,6
7533,4
7534,5
7535,1
7536,6
7537,8
7538,6
7539,0
7540,0
7541,6
7542,3
7543,9
7544,1
7545,8
7546,9
7547,8
7548,4
7549,3
7550,5
7551,6
7552,3
7553,9
7554,6
7555,5
7556,8
7557,8
7558,8
7559,6
7560,1
7561,1
7562,5
7563,2
7564,5
7565,4
7566,5
7567,6
7568,2
7569,8
7570,0
7571,7
7572,3
7573,3
7574,6
7575,5
7576,5
7577,6
7578,9
7579,8
7580,8
7581,7
7582,1
7583,0
7584,6
7585,5
7586,9
7587,8
7588,9
7589,3
7590,5
7591,8
7592,2
7593,5
7594,9
7595,2
7596,5
7597,8
7598,0
7599,7
7600,9
7601,6
7602,0
7603,5
7604,3
7605,7
7606,6
7607,0
7608,3
7609,0
7610,0
7611,1
7612,6
7613,2
7614,5
7615,3
7616,7
7617,3
7618,0
7619,5
7620,5
7621,3
7622,5
7623,8
7624,0
7625,3
7626,5
7627,0
7628,7
7629,2
7630,1
7631,3
7632,7
7633,8
7634,2
7635,1
7636,8
7637,7
7638,3
7639,2
7640,3
7641,8
7642,9
7643,6
7644,7
7645,5
7646,3
7647,5
7648,2
7649,0
7650,0
7651,2
7652,2
7653,9
7654,7
7655,0
7656,7
7657,1
7658,9
7659,0
7660,6
7661,7
7662,0
7663,5
7664,9
7665,1
7666,5
7667,5
7668,0
7669,8
7670,1
7671,0
7672,2
7673,0
7674,8
7675,2
7676,3
7677,7
7678,8
7679,7
7680,6
7681,2
7682,8
7683,3
7684,0
7685,0
7686,1
7687,8
7688,2
7689,3
7690,8
7691,1
7692,0
7693,4
7694,3
7695,2
7696,9
7697,0
7698,1
7699,9
7700,1
7701,3
7702,7
7703,2
7704,8
7705,3
7706,5
7707,0
7708,2
7709,5
7710,0
7711,5
7712,2
7713,5
7714,1
7715,2
7716,6
7717,6
7718,5
7719,5
7720,6
7721,5
7722,6
7723,0
7724,2
7725,2
7726,7
7727,8
7728,7
7729,6
7730,2
7731,7
7732,2
7733,7
7734,9
7735,7
7736,9
7737,2
7738,1
7739,3
7740,5
7741,5
7742,3
7743,8
7744,8
7745,5
7746,8
7747,6
7748,6
7749,2
7750,7
7751,5
7752,0
7753,5
7754,2
7755,0
7756,6
7757,3
7758,6
7759,8
7760,0
7761,7
7762,5
7763,2
7764,1
7765,1
7766,5
7767,7
7768,9
7769,1
7770,6
7771,8
7772,9
7773,0
7774,7
7775,1
7776,8
7777,8
7778,8
7779,9
7780,6
7781,7
7782,3
7783,2
7784,6
7785,2
7786,8
7787,5
7788,3
7789,5
7790,7
7791,1
7792,3
7793,6
7794,7
7795,9
7796,0
7797,4
7798,2
7799,5
7800,1
7801,0
7802,0
7803,6
7804,6
7805,5
7806,0
7807,8
7808,2
7809,5
7810,2
7811,0
7812,0
7813,8
7814,7
7815,3
7816,8
7817,5
7818,8
7819,5
7820,1
7821,9
7822,9
7823,1
7824,9
7825,3
7826,1
7827,7
7828,8
7829,3
7830,0
7831,0
7832,9
7833,6
7834,4
7835,0
7836,5
7837,4
7838,7
7839,5
7840,5
7841,3
7842,6
7843,8
7844,2
7845,3
7846,0
7847,7
7848,4
7849,2
7850,5
7851,1
7852,5
7853,7
7854,1
7855,5
7856,6
7857,5
7858,2
7859,3
7860,4
7861,7
7862,8
7863,1
7864,6
7865,2
7866,5
7867,8
7868,6
7869,1
7870,4
7871,6
7872,7
7873,0
7874,0
7875,8
7876,6
7877,3
7878,0
7879,7
7880,5
7881,2
7882,8
7883,3
7884,5
7885,4
7886,5
7887,5
7888,4
7889,5
7890,5
7891,1
7892,8
7893,5
7894,1
7895,2
7896,7
7897,9
7898,3
7899,7
7900,5
7901,8
7902,0
7903,8
7904,0
7905,7
7906,8
7907,2
7908,8
7909,8
7910,6
7911,2
7912,0
7913,5
7914,2
7915,5
7916,6
7917,2
7918,3
7919,0
7920,7
7921,4
7922,0
7923,7
7924,5
7925,7
7926,5
7927,0
7928,7
7929,6
7930,9
7931,1
7932,9
7933,8
7934,8
7935,0
7936,8
7937,3
7938,0
7939,2
7940,8
7941,4
7942,3
7943,6
7944,4
7945,5
7946,8
7947,2
7948,7
7949,5
7950,3
7951,1
7952,0
7953,7
7954,0
7955,8
7956,4
7957,1
7958,8
7959,4
7960,5
7961,6
7962,3
7963,7
7964,9
7965,3
7966,7
7967,2
7968,8
7969,5
7970,3
7971,9
7972,8
7973,0
7974,8
7975,8
7976,5
7977,9
7978,9
7979,2
7980,2
7981,8
7982,7
7983,9
7984,8
7985,6
7986,0
7987,0
7988,0
7989,1
7990,9
7991,5
7992,6
7993,4
7994,8
7995,9
7996,9
7997,6
7998,9
7999,5
8000,1
8001,0
8002,0
8003,5
8004,0
8005,4
8006,7
8007,8
8008,9
8009,0
8010,8
8011,7
8012,1
8013,5
8014,8
8015,0
8016,9
8017,4
8018,6
8019,5
8020,3
8021,0
8022,0
8023,2
8024,5
8025,0
8026,6
8027,1
8028,6
8029,5
8030,9
8031,3
8032,0
8033,8
8034,9
8035,1
8036,6
8037,3
8038,5
8039,5
8040,6
8041,8
8042,0
8043,0
8044,1
8045,3
8046,3
8047,5
8048,0
8049,4
8050,1
8051,3
8052,1
8053,1
8054,9
8055,3
8056,7
8057,3
8058,5
8059,7
8060,7
8061,9
8062,7
8063,4
8064,5
8065,0
8066,7
8067,3
8068,4
8069,1
8070,5
8071,7
8072,1
8073,5
8074,9
8075,5
8076,2
8077,8
8078,6
8079,5
8080,5
8081,3
8082,7
8083,3
8084,3
8085,5
8086,8
8087,3
8088,4
8089,8
8090,2
8091,8
8092,1
8093,6
8094,2
8095,5
8096,3
8097,1
8098,8
8099,9
8100,4
8101,6
8102,1
8103,7
8104,8
8105,0
8106,3
8107,0
8108,7
8109,5
8110,1
8111,5
8112,9
8113,5
8114,7
8115,3
8116,6
8117,3
8118,3
8119,2
8120,9
8121,0
8122,9
8123,8
8124,3
8125,6
8126,9
8127,2
8128,9
8129,2
8130,3
8131,4
8132,0
8133,3
8134,6
8135,5
8136,3
8137,7
8138,6
8139,7
8140,9
8141,8
8142,0
8143,3
8144,6
8145,9
8146,3
8147,0
8148,3
8149,6
8150,5
8151,9
8152,9
8153,0
8154,2
8155,9
8156,1
8157,8
8158,1
8159,0
8160,5
8161,3
8162,3
8163,5
8164,8
8165,6
8166,9
8167,0
8168,5
8169,9
8170,7
8171,1
8172,0
8173,1
8174,2
8175,6
8176,9
8177,7
8178,0
8179,5
8180,2
8181,2
8182,0
8183,9
8184,6
8185,9
8186,0
8187,5
8188,2
8189,2
8190,8
8191,9
8192,1
8193,1
8194,1
8195,0
8196,0
8197,8
8198,5
8199,1
8200,8
8201,8
8202,0
8203,9
8204,0
8205,3
8206,0
8207,1
8208,6
8209,1
8210,3
8211,8
8212,6
8213,8
8214,0
8215,5
8216,4
8217,3
8218,9
8219,2
8220,2
8221,6
8222,8
8223,1
8224,5
8225,2
8226,6
8227,0
8228,7
8229,3
8230,4
8231,9
8232,5
8233,3
8234,0
8235,5
8236,4
8237,1
8238,7
8239,3
8240,0
8241,1
8242,2
8243,1
8244,4
8245,4
8246,1
8247,1
8248,0
8249,6
8250,3
8251,6
8252,0
8253,1
8254,6
8255,0
8256,8
8257,0
8258,6
8259,5
8260,1
8261,7
8262,0
8263,3
8264,8
8265,1
8266,5
8267,9
8268,6
8269,6
8270,9
8271,2
8272,1
8273,7
8274,0
8275,5
8276,0
8277,1
8278,1
8279,7
8280,5
8281,5
8282,0
8283,2
8284,9
8285,8
8286,3
8287,0
8288,0
8289,0
8290,8
8291,7
8292,9
8293,9
8294,6
8295,0
8296,5
8297,5
8298,5
8299,2
8300,2
8301,5
8302,4
8303,8
8304,8
8305,0
8306,4
8307,7
8308,4
8309,8
8310,5
8311,8
8312,2
8313,6
8314,8
8315,7
8316,8
8317,2
8318,5
8319,5
8320,3
8321,4
8322,9
8323,3
8324,1
8325,9
8326,1
8327,7
8328,2
8329,2
8330,0
8331,1
8332,0
8333,1
8334,6
8335,1
8336,5
8337,0
8338,8
8339,8
8340,3
8341,5
8342,0
8343,5
8344,2
8345,1
8346,4
8347,6
8348,6
8349,9
8350,1
8351,8
8352,0
8353,5
8354,4
8355,5
8356,0
8357,9
8358,8
8359,3
8360,3
8361,9
8362,1
8363,8
8364,3
8365,3
8366,2
8367,9
8368,4
8369,9
8370,0
8371,2
8372,8
8373,2
8374,0
8375,4
8376,9
8377,2
8378,5
8379,5
8380,8
8381,9
8382,1
8383,2
8384,5
8385,8
8386,2
8387,7
8388,8
8389,3
8390,8
8391,0
8392,7
8393,7
8394,2
8395,8
8396,1
8397,0
8398,8
8399,1
8400,2
8401,4
8402,1
8403,5
8404,2
8405,0
8406,5
8407,4
8408,7
8409,5
8410,8
8411,2
8412,3
8413,5
8414,0
8415,5
8416,5
8417,2
8418,6
8419,6
8420,3
8421,1
8422,5
8423,7
8424,1
8425,0
8426,9
8427,4
8428,2
8429,3
8430,7
8431,2
8432,2
8433,7
8434,4
8435,3
8436,5
8437,0
8438,6
8439,2
8440,3
8441,4
8442,1
8443,4
8444,6
8445,0
8446,6
8447,0
8448,4
8449,9
8450,8
8451,0
8452,5
8453,3
8454,6
8455,8
8456,9
8457,0
8458,3
8459,8
8460,8
8461,1
8462,8
8463,0
8464,0
8465,4
8466,3
8467,9
8468,3
8469,0
8470,6
8471,8
8472,6
8473,5
8474,8
8475,2
8476,5
8477,9
8478,8
8479,2
8480,5
8481,0
8482,2
8483,3
8484,4
8485,5
8486,5
8487,6
8488,9
8489,8
8490,6
8491,0
8492,8
8493,6
8494,7
8495,7
8496,2
8497,7
8498,5
8499,3
8500,3
8501,4
8502,0
8503,2
8504,9
8505,2
8506,3
8507,8
8508,2
8509,0
8510,0
8511,5
8512,2
8513,8
8514,5
8515,1
8516,0
8517,3
8518,2
8519,2
8520,0
8521,6
8522,5
8523,8
8524,5
8525,7
8526,1
8527,7
8528,6
8529,6
8530,8
8531,0
8532,0
8533,3
8534,2
8535,6
8536,9
8537,3
8538,0
8539,2
8540,0
8541,6
8542,6
8543,5
8544,5
8545,0
8546,0
8547,3
8548,7
8549,3
8550,2
8551,8
8552,0
8553,6
8554,2
8555,2
8556,6
8557,2
8558,5
8559,4
8560,2
8561,6
8562,6
8563,5
8564,1
8565,5
8566,3
8567,7
8568,4
8569,2
8570,3
8571,0
8572,2
8573,7
8574,0
8575,8
8576,5
8577,3
8578,7
8579,3
8580,0
8581,1
8582,3
8583,2
8584,7
8585,7
8586,5
8587,6
8588,0
8589,3
8590,5
8591,3
8592,7
